"","Indiv","Sire","Dam","Sex","Breed","Born","I","Offspring"
"1863","animal1935","animal1543","animal1598","male","Angler",1975,7.5,TRUE
"1864","animal1936","animal1212","animal1640","male","Angler",1975,6,TRUE
"1865","animal1937","animal1171","animal1638","female","Angler",1975,7.5,TRUE
"1866","animal1938","animal1603","animal848","female","Rbt",1976,6.5,TRUE
"1867","animal1939","animal1171","animal1644","female","Angler",1976,8,TRUE
"1868","animal1940","animal845","animal1531","male","Angler",1976,8.5,TRUE
"1869","animal1941","animal1460","animal812","female","Angler",1976,12.5,TRUE
"1870","animal1942","animal1557","animal1602","male","Angler",1976,8.5,TRUE
"1871","animal1943","animal1500","animal879","male","Angler",1976,7,TRUE
"1872","animal1944","animal1249","animal1654","male","Angler",1977,5,TRUE
"1873","animal1945","animal1049","animal1656","male","Angler",1977,13,TRUE
"1874","animal1946","animal1610","animal1646","female","Angler",1977,5,TRUE
"1875","animal1947","animal1610","animal1651","female","Angler",1978,6,TRUE
"1876","animal1948","animal1610","animal368","male","Angler",1978,18,TRUE
"1877","animal1949","animal1610","animal1576","female","Angler",1978,9.5,TRUE
"1878","animal1950",NA,"animal1580","male","Braunvieh",1978,11,TRUE
"1879","animal1951","animal1629","animal1288","male","Angler",1979,4.5,TRUE
"1880","animal1952","animal1600","animal1271","female","Angler",1979,8.5,TRUE
"1881","animal1953","animal1643",NA,"female","Rbt",1979,6,TRUE
"1882","animal1954","animal1613","animal1660","female","Angler",1979,5.5,TRUE
"1883","animal1955","animal1610","animal864","female","Angler",1979,8,TRUE
"1884","animal1956","animal1629",NA,"male","Angler",1979,7,TRUE
"1885","animal1957","animal1293","animal1627","male","Angler",1980,5,TRUE
"1886","animal1958","animal1610","animal854","female","Angler",1980,9.5,TRUE
"1887","animal1959","animal1049","animal1657","male","Angler",1980,15.5,TRUE
"1888","animal1960","animal1636",NA,"male","Angler",1980,7,TRUE
"1889","animal1961","animal1641","animal898","female","Angler",1980,5,TRUE
"1890","animal1962","animal1276","animal1666","male","Angler",1980,4.5,TRUE
"1891","animal1963","animal1636","animal381","male","Angler",1981,19.5,TRUE
"1892","animal1964","animal1636","animal1295","male","Angler",1981,5,TRUE
"1893","animal1965","animal1607","animal372","male","Angler",1981,21,TRUE
"1894","animal1966","animal1625","animal1642","female","Angler",1981,8.5,TRUE
"1895","animal1967","animal1610","animal887","female","Angler",1981,8.5,TRUE
"1896","animal1968","animal1636","animal1632","male","Angler",1981,8.5,TRUE
"1897","animal1969","animal1643","animal1621","male","Sonstige",1981,9,TRUE
"1898","animal1970","animal1667","animal1296","male","Montbeliard",1982,2.5,TRUE
"1899","animal1971","animal1636","animal107","female","Angler",1982,9,TRUE
"1900","animal1972","animal1614","animal153","female","Angler",1982,12,TRUE
"1901","animal1973","animal1663","animal912","female","Angler",1983,4,TRUE
"1902","animal1974","animal1636","animal91","female","Angler",1985,12,TRUE
"1903","animal1975","animal1668","animal1305","female","Angler",1985,4,TRUE
"1904","animal1976","animal1663",NA,"female","Angler",1986,9,TRUE
"1905","animal1977","animal1662","animal926","female","Angler",1986,5.5,TRUE
"1906","animal1978","animal1674","animal947","male","Ayrshire",1991,5,TRUE
"1907","animal1979","animal1309","animal1676","male","Angler",1991,5,TRUE
"1908","animal1980","animal1308","animal1675","male","Angler",1992,7.5,TRUE
"1909","animal1981","animal186","animal1700","female","Holstein",1949,3.5,TRUE
"1910","animal1982","animal1701","animal341","male","Dt.Sbt.Niederungsrind",1952,2.5,TRUE
"1911","animal1983","animal1701",NA,"male","Holstein",1952,3,TRUE
"1912","animal1984","animal1703","animal1390","male","Holstein",1953,2,TRUE
"1913","animal1985","animal1703","animal1387","female","Holstein",1953,2,TRUE
"1914","animal1986","animal1703","animal1390","male","Dt.Sbt.Niederungsrind",1953,2,TRUE
"1915","animal1987","animal1701","animal1377","male","Dt.Sbt.Niederungsrind",1953,5.5,TRUE
"1916","animal1988","animal1704","animal992","male","Holstein",1954,3,TRUE
"1917","animal1989","animal1704","animal263","male","Holstein",1956,6,TRUE
"1918","animal1990","animal974","animal1699","male","Holstein",1957,14,TRUE
"1919","animal1991","animal1704","animal506","male","Holstein",1957,3.5,TRUE
"1920","animal1992","animal1717",NA,"female","Holstein",1958,2,TRUE
"1921","animal1993","animal1716","animal1088","male","Holstein",1958,2.5,TRUE
"1922","animal1994","animal1712","animal542","male","Holstein",1958,2.5,TRUE
"1923","animal1995","animal1715","animal477","male","Holstein",1958,3.5,TRUE
"1924","animal1996","animal1702","animal495","female","Holstein",1959,6.5,TRUE
"1925","animal1997","animal1702","animal1418","female","Holstein",1959,6.5,TRUE
"1926","animal1998","animal1706","animal1422","female","Holstein",1960,6,TRUE
"1927","animal1999","animal1706","animal1060","male","Holstein",1960,7,TRUE
"1928","animal2000","animal1719","animal577","female","Holstein",1960,3,TRUE
"1929","animal2001","animal1710","animal1038","female","Holstein",1960,6,TRUE
"1930","animal2002","animal1706","animal1447","male","Holstein",1960,5.5,TRUE
"1931","animal2003","animal1706","animal576","male","Holstein",1960,5,TRUE
"1932","animal2004","animal1706","animal1054","male","Holstein",1960,7,TRUE
"1933","animal2005","animal1397","animal1718","male","Holstein",1960,5.5,TRUE
"1934","animal2006","animal1706","animal550","female","Holstein",1960,5.5,TRUE
"1935","animal2007","animal1711","animal1398","male","Holstein",1960,6,TRUE
"1936","animal2008","animal1706","animal1029","female","Holstein",1960,8,TRUE
"1937","animal2009","animal1706","animal1113","female","Holstein",1961,6,TRUE
"1938","animal2010","animal1706","animal595","male","Holstein",1961,5.5,TRUE
"1939","animal2011","animal1706","animal1048","male","Holstein",1961,8.5,TRUE
"1940","animal2012","animal1702","animal1085","male","Holstein",1961,8,TRUE
"1941","animal2013","animal1706","animal1008","female","Holstein",1961,9.5,TRUE
"1942","animal2014","animal1706","animal1126","male","Holstein",1961,5.5,TRUE
"1943","animal2015","animal1702","animal1418","male","Holstein",1961,8.5,TRUE
"1944","animal2016","animal1706","animal584","male","Holstein",1962,7,TRUE
"1945","animal2017","animal1739",NA,"female","Holstein",1962,2,TRUE
"1946","animal2018","animal1706","animal1436","female","Holstein",1962,7.5,TRUE
"1947","animal2019","animal1706","animal1128","female","Holstein",1962,6.5,TRUE
"1948","animal2020","animal1706","animal1133","male","Holstein",1962,6,TRUE
"1949","animal2021","animal1729","animal1465","male","Braunvieh",1962,3.5,TRUE
"1950","animal2022","animal1049","animal1755","male","Angler",1963,6,TRUE
"1951","animal2023","animal1705","animal140","female","Angler",1963,11,TRUE
"1952","animal2024","animal1707","animal103","female","Angler",1963,10,TRUE
"1953","animal2025","animal1754","animal588","male","Angler",1963,3,TRUE
"1954","animal2026","animal1764","animal1123","male","Holstein",1963,2.5,TRUE
"1955","animal2027","animal1706",NA,"female","Holstein",1963,11,TRUE
"1956","animal2028","animal1737","animal1404","male","Holstein",1963,6.5,TRUE
"1957","animal2029","animal1706","animal487","female","Holstein",1963,9.5,TRUE
"1958","animal2030","animal1754",NA,"male","Angler",1963,2,TRUE
"1959","animal2031","animal1706","animal1385","male","Holstein",1963,12,TRUE
"1960","animal2032","animal1753",NA,"female","Holstein",1963,2,TRUE
"1961","animal2033","animal1734","animal1452","female","Holstein",1963,4.5,TRUE
"1962","animal2034","animal1726","animal672","female","Holstein",1964,4,TRUE
"1963","animal2035","animal281","animal1765","male","Angler",1964,9,TRUE
"1964","animal2036",NA,"animal1741","female","Holstein",1964,4,TRUE
"1965","animal2037","animal568","animal1714","female","Holstein",1964,7.5,TRUE
"1966","animal2038","animal1170","animal1759","male","Angler",1964,2.5,TRUE
"1967","animal2039","animal1119","animal1774","male","Angler",1965,4.5,TRUE
"1968","animal2040","animal1731","animal594","female","Holstein",1965,6,TRUE
"1969","animal2041","animal1766","animal1196","male","Holstein",1965,2,TRUE
"1970","animal2042","animal1713","animal482","female","Holstein",1965,10.5,TRUE
"1971","animal2043","animal1410","animal1769","female","Holstein",1966,7.5,TRUE
"1972","animal2044","animal1778","animal681","female","Angler",1966,3,TRUE
"1973","animal2045","animal727","animal1783","male","Braunvieh",1966,2.5,TRUE
"1974","animal2046","animal1751",NA,"female","Holstein",1966,5,TRUE
"1975","animal2047","animal1772","animal1728","female","Angler",1966,5.5,TRUE
"1976","animal2048","animal1758","animal683","female","Angler",1966,4.5,TRUE
"1977","animal2049","animal1776",NA,"female","Angler",1966,2,TRUE
"1978","animal2050","animal1419","animal1750","female","Holstein",1966,8,TRUE
"1979","animal2051","animal762","animal1745","female","Rbt",1966,3.5,TRUE
"1980","animal2052","animal1792","animal721","female","Angler",1967,3,TRUE
"1981","animal2053","animal1793","animal1785","female","Holstein",1967,2,TRUE
"1982","animal2054","animal1754","animal321","female","Angler",1967,11.5,TRUE
"1983","animal2055","animal1757",NA,"female","Angler",1967,6,TRUE
"1984","animal2056","animal1073","animal1738","female","Holstein",1967,9.5,TRUE
"1985","animal2057","animal1810","animal1795","female","Angler",1967,1.5,TRUE
"1986","animal2058","animal1156","animal1771","female","Angler",1967,5,TRUE
"1987","animal2059","animal1731","animal1144","male","Rbt",1967,7.5,TRUE
"1988","animal2060","animal1752","animal685","female","Holstein",1967,5.5,TRUE
"1989","animal2061","animal1730",NA,"female","Holstein",1967,8,TRUE
"1990","animal2062",NA,"animal1771","female","Angler",1968,5,TRUE
"1991","animal2063","animal1786","animal788","female","Angler",1968,2.5,TRUE
"1992","animal2064","animal1754",NA,"female","Angler",1968,7,TRUE
"1993","animal2065","animal1721",NA,"female","Holstein",1968,11,TRUE
"1994","animal2066","animal1754","animal1224","male","Angler",1968,4.5,TRUE
"1995","animal2067",NA,"animal1767","female","Holstein",1968,5,TRUE
"1996","animal2068","animal1730","animal1231","male","Holstein",1968,5.5,TRUE
"1997","animal2069","animal1793","animal1791","female","Holstein",1968,3,TRUE
"1998","animal2070","animal1156","animal1805","female","Angler",1968,4.5,TRUE
"1999","animal2071","animal1730","animal1727","female","Holstein",1968,9.5,TRUE
"2000","animal2072","animal1754","animal771","female","Angler",1968,5,TRUE
"2001","animal2073","animal1754","animal639","female","Angler",1968,7.5,TRUE
"2002","animal2074","animal1754","animal1533","female","Angler",1968,5,TRUE
"2003","animal2075","animal1754","animal1143","male","Angler",1969,8.5,TRUE
"2004","animal2076","animal1116","animal1794","female","Angler",1969,7.5,TRUE
"2005","animal2077","animal1754",NA,"male","Angler",1969,8,TRUE
"2006","animal2078","animal1754","animal1542","female","Angler",1969,5.5,TRUE
"2007","animal2079","animal1754",NA,"female","Angler",1969,8,TRUE
"2008","animal2080","animal1162","animal1811","female","Angler",1969,5,TRUE
"2009","animal2081","animal1815",NA,"female","Holstein",1969,3,TRUE
"2010","animal2082","animal1556","animal1784","female","Angler",1969,4,TRUE
"2011","animal2083","animal1760","animal776","male","Holstein",1969,5.5,TRUE
"2012","animal2084","animal1754","animal793","female","Angler",1969,5.5,TRUE
"2013","animal2085",NA,"animal1748","female","Holstein",1969,8,TRUE
"2014","animal2086","animal1796","animal1544","female","Angler",1969,3.5,TRUE
"2015","animal2087","animal1754","animal716","female","Angler",1969,7,TRUE
"2016","animal2088","animal1754",NA,"female","Angler",1969,8,TRUE
"2017","animal2089","animal1481","animal1782","female","Holstein",1969,6.5,TRUE
"2018","animal2090","animal1494","animal1818","female","Angler",1970,6,TRUE
"2019","animal2091","animal668","animal1789","female","Angler",1970,7,TRUE
"2020","animal2092","animal1736","animal1770","male","Holstein",1970,8.5,TRUE
"2021","animal2093","animal1171","animal1798","female","Angler",1970,6.5,TRUE
"2022","animal2094","animal1724","animal1510","female","Holstein",1970,9,TRUE
"2023","animal2095","animal1836",NA,"female","Angler",1970,2,TRUE
"2024","animal2096","animal1754","animal697","female","Angler",1970,8.5,TRUE
"2025","animal2097","animal1752","animal1202","female","Holstein",1970,7.5,TRUE
"2026","animal2098",NA,"animal1839","female","Angler",1971,3,TRUE
"2027","animal2099","animal1842","animal1821","female","Angler",1971,3.5,TRUE
"2028","animal2100","animal1730","animal1254","female","Holstein",1971,7,TRUE
"2029","animal2101","animal1834","animal1573","female","Angler",1971,3.5,TRUE
"2030","animal2102","animal1763","animal1584","male","Angler",1971,6,TRUE
"2031","animal2103","animal1460","animal1808","female","Angler",1971,8.5,TRUE
"2032","animal2104","animal1731","animal1790","female","Holstein",1971,9,TRUE
"2033","animal2105",NA,"animal1864","female","Angler",1971,2,TRUE
"2034","animal2106","animal1853",NA,"female","Angler",1971,2,TRUE
"2035","animal2107","animal1850","animal1854","female","Angler",1971,2,TRUE
"2036","animal2108",NA,"animal1855","female","Angler",1971,2,TRUE
"2037","animal2109","animal1763",NA,"female","Angler",1971,9,TRUE
"2038","animal2110","animal1754",NA,"female","Angler",1971,10,TRUE
"2039","animal2111","animal1238","animal1856","female","Angler",1971,3,TRUE
"2040","animal2112","animal1731","animal733","male","Holstein",1971,10,TRUE
"2041","animal2113","animal1754",NA,"female","Angler",1971,10,TRUE
"2042","animal2114","animal1445","animal1779","female","Holstein",1971,10.5,TRUE
"2043","animal2115","animal748","animal1823","female","Angler",1972,6,TRUE
"2044","animal2116","animal1565","animal1879","male","Angler",1972,4,TRUE
"2045","animal2117","animal1460","animal1837","female","Angler",1972,8.5,TRUE
"2046","animal2118","animal1806",NA,"female","Angler",1972,6,TRUE
"2047","animal2119","animal1460","animal1838","female","Angler",1972,8.5,TRUE
"2048","animal2120","animal1809","animal792","male","Jersey",1972,6,TRUE
"2049","animal2121","animal1610","animal1870","female","Angler",1972,2,TRUE
"2050","animal2122","animal1490","animal1860","male","Angler",1972,6.5,TRUE
"2051","animal2123","animal1754",NA,"female","Angler",1972,11,TRUE
"2052","animal2124","animal1822","animal1264","male","Holstein",1972,3.5,TRUE
"2053","animal2125","animal1797","animal1199","male","Rbt",1972,7.5,TRUE
"2054","animal2126","animal1797",NA,"male","Rbt",1972,7,TRUE
"2055","animal2127","animal1171","animal1840","female","Angler",1972,7,TRUE
"2056","animal2128","animal1754","animal1243","female","Angler",1972,7.5,TRUE
"2057","animal2129","animal1836","animal722","female","Angler",1972,6.5,TRUE
"2058","animal2130","animal1788","animal1548","male","Holstein",1972,6.5,TRUE
"2059","animal2131","animal1806","animal1568","female","Angler",1972,6,TRUE
"2060","animal2132","animal1836","animal1226","female","Angler",1972,5,TRUE
"2061","animal2133","animal1875",NA,"female","Angler",1972,2,TRUE
"2062","animal2134","animal1565","animal1816","female","Angler",1973,7,TRUE
"2063","animal2135","animal1874",NA,"female","Angler",1973,3,TRUE
"2064","animal2136","animal1565","animal1843","female","Angler",1973,5.5,TRUE
"2065","animal2137","animal1876",NA,"female","Rbt",1973,3,TRUE
"2066","animal2138","animal1134","animal1771","male","Angler",1973,11.5,TRUE
"2067","animal2139","animal1566","animal1868","female","Angler",1973,5,TRUE
"2068","animal2140","animal1754","animal1878","female","Angler",1973,7.5,TRUE
"2069","animal2141","animal1622","animal1866","male","Angler",1973,2.5,TRUE
"2070","animal2142","animal1736","animal1491","female","Holstein",1973,12,TRUE
"2071","animal2143","animal1565","animal1859","female","Angler",1973,5.5,TRUE
"2072","animal2144","animal1565","animal1858","female","Angler",1973,5.5,TRUE
"2073","animal2145","animal1565","animal1861","female","Angler",1973,5.5,TRUE
"2074","animal2146","animal689","animal1849","female","Angler",1973,7.5,TRUE
"2075","animal2147","animal1760",NA,"female","Rbt",1973,12,TRUE
"2076","animal2148","animal1565","animal1857","male","Angler",1974,6.5,TRUE
"2077","animal2149","animal1460","animal1833","female","Angler",1974,10.5,TRUE
"2078","animal2150",NA,"animal1898","female","Angler",1974,2,TRUE
